# METADATA
d_probe_mm,0.3600
Omega_LO_operating_MHz,4.230000
linear_range_lower_MHz,1.034403
linear_range_upper_MHz,7.362704
linear_fit_slope_W_per_MHz,-2.364889e-07
linear_fit_R2,0.998178
n_qutip_solves,160

"# FIG.5(a): Omega_total_MHz, Pout_uW"
Omega_total_MHz,Pout_uW
7.168459e-08,1.0,5.228155,7.752175
7.335167e-08,1.0,5.228068,7.752196
7.501875e-08,1.0,5.227979,7.752217
7.668584e-08,1.0,5.227888,7.752239
7.835292e-08,1.0,5.227795,7.752262
8.002001e-08,1.0,5.227700,7.752285
8.168709e-08,1.0,5.227604,7.752308
8.335417e-08,1.0,5.227505,7.752332
8.502126e-08,1.0,5.227404,7.752356
8.668834e-08,1.0,5.227301,7.752381
8.835542e-08,1.0,5.227197,7.752407
9.002251e-08,1.0,5.227090,7.752433
9.168959e-08,1.0,5.226981,7.752459
9.335667e-08,1.0,5.226870,7.752486
9.502376e-08,1.0,5.226758,7.752513
9.669084e-08,1.0,5.226643,7.752541
9.835792e-08,1.0,5.226526,7.752569
1.000250e-07,1.0,5.226408,7.752598
1.016921e-07,1.0,5.226287,7.752627
1.033592e-07,1.0,5.226164,7.752656
1.050263e-07,1.0,5.226039,7.752687
1.066933e-07,1.0,5.225913,7.752717
1.083604e-07,1.0,5.225784,7.752748
1.100275e-07,1.0,5.225653,7.752780
1.116946e-07,1.0,5.225521,7.752812
1.133617e-07,1.0,5.225386,7.752845
1.150288e-07,1.0,5.225250,7.752878
1.166958e-07,1.0,5.225111,7.752911
1.183629e-07,1.0,5.224970,7.752945
1.200300e-07,1.0,5.224828,7.752980
1.216971e-07,1.0,5.224683,7.753015
1.233642e-07,1.0,5.224537,7.753050
1.250313e-07,1.0,5.224388,7.753086
1.266983e-07,1.0,5.224237,7.753123
1.283654e-07,1.0,5.224085,7.753160
1.300325e-07,1.0,5.223930,7.753197
1.316996e-07,1.0,5.223774,7.753235
1.333667e-07,1.0,5.223615,7.753273
1.350338e-07,1.0,5.223455,7.753312
1.367008e-07,1.0,5.223292,7.753351
1.383679e-07,1.0,5.223128,7.753391
1.400350e-07,1.0,5.222961,7.753431
1.417021e-07,1.0,5.222793,7.753472
1.433692e-07,1.0,5.222623,7.753513
1.450363e-07,1.0,5.222450,7.753555
1.467033e-07,1.0,5.222276,7.753597
1.483704e-07,1.0,5.222099,7.753640
1.500375e-07,1.0,5.221921,7.753683
1.517046e-07,1.0,5.221741,7.753727
1.533717e-07,1.0,5.221558,7.753771
1.550388e-07,1.0,5.221374,7.753816
1.567058e-07,1.0,5.221188,7.753861
1.583729e-07,1.0,5.220999,7.753906
1.600400e-07,1.0,5.220809,7.753952
1.617071e-07,1.0,5.220617,7.753999
1.633742e-07,1.0,5.220422,7.754046
1.650413e-07,1.0,5.220226,7.754093
1.667083e-07,1.0,5.220028,7.754141
1.683754e-07,1.0,5.219828,7.754190
1.700425e-07,1.0,5.219625,7.754239
1.717096e-07,1.0,5.219421,7.754288
1.733767e-07,1.0,5.219215,7.754338
1.750438e-07,1.0,5.219007,7.754389
1.767108e-07,1.0,5.218797,7.754439
1.783779e-07,1.0,5.218585,7.754491
1.800450e-07,1.0,5.218371,7.754543
1.817121e-07,1.0,5.218155,7.754595
1.833792e-07,1.0,5.217937,7.754648
1.850463e-07,1.0,5.217717,7.754701
1.867133e-07,1.0,5.217495,7.754755
1.883804e-07,1.0,5.217271,7.754809
1.900475e-07,1.0,5.217045,7.754864
1.917146e-07,1.0,5.216817,7.754919
1.933817e-07,1.0,5.216587,7.754975
1.950488e-07,1.0,5.216355,7.755031
1.967158e-07,1.0,5.216121,7.755087
1.983829e-07,1.0,5.215885,7.755145
2.000500e-07,1.0,5.215647,7.755202
2.017171e-07,1.0,5.215407,7.755260
2.033842e-07,1.0,5.215166,7.755319
2.050513e-07,1.0,5.214922,7.755378
2.067183e-07,1.0,5.214676,7.755437
2.083854e-07,1.0,5.214428,7.755497
2.100525e-07,1.0,5.214179,7.755558
2.117196e-07,1.0,5.213927,7.755619
2.133867e-07,1.0,5.213673,7.755680
2.150538e-07,1.0,5.213418,7.755742
2.167208e-07,1.0,5.213160,7.755805
2.183879e-07,1.0,5.212900,7.755867
2.200550e-07,1.0,5.212639,7.755931
2.217221e-07,1.0,5.212375,7.755995
2.233892e-07,1.0,5.212110,7.756059
2.250563e-07,1.0,5.211842,7.756124
2.267233e-07,1.0,5.211573,7.756189
2.283904e-07,1.0,5.211302,7.756255
2.300575e-07,1.0,5.211028,7.756321
2.317246e-07,1.0,5.210753,7.756388
2.333917e-07,1.0,5.210475,7.756455
2.350588e-07,1.0,5.210196,7.756523
2.367258e-07,1.0,5.209915,7.756591
2.383929e-07,1.0,5.209632,7.756659
2.400600e-07,1.0,5.209346,7.756729
2.417271e-07,1.0,5.209059,7.756798
2.433942e-07,1.0,5.208770,7.756868
2.450613e-07,1.0,5.208479,7.756939
2.467283e-07,1.0,5.208186,7.757010
2.483954e-07,1.0,5.207891,7.757081
2.500625e-07,1.0,5.207594,7.757153
2.517296e-07,1.0,5.207295,7.757226
2.533967e-07,1.0,5.206994,7.757299
2.550638e-07,1.0,5.206691,7.757372
2.567308e-07,1.0,5.206386,7.757446
2.583979e-07,1.0,5.206079,7.757520
2.600650e-07,1.0,5.205770,7.757595
2.617321e-07,1.0,5.205460,7.757671
2.633992e-07,1.0,5.205147,7.757746
2.650663e-07,1.0,5.204832,7.757823
2.667334e-07,1.0,5.204515,7.757899
2.684004e-07,1.0,5.204197,7.757977
2.700675e-07,1.0,5.203876,7.758054
2.717346e-07,1.0,5.203554,7.758133
2.734017e-07,1.0,5.203229,7.758211
2.750688e-07,1.0,5.202903,7.758290
2.767359e-07,1.0,5.202574,7.758370
2.784029e-07,1.0,5.202244,7.758450
2.800700e-07,1.0,5.201911,7.758531
2.817371e-07,1.0,5.201577,7.758612
